Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1579388400.0 4.78 NA 44 441 0 NA NA NA NA NA 97 543 0 NA NA NA NA NA 320 6405 498 NA NA NA NA NA 313 2733 539 NA NA NA NA
1579388400.0 4000.0 NA 113 472 NA NA NA NA NA NA 377 568 NA NA NA NA NA NA 2465 3666 NA NA NA NA NA NA 1059 2008 NA NA NA NA NA
1579388400.0 4001.0 NA 160 522 NA NA NA NA NA NA 374 636 NA NA NA NA NA NA 831 2292 NA NA NA NA NA NA 681 2476 NA NA NA NA NA
1579388400.0 4002.0 NA 124 454 NA NA NA NA NA NA 371 561 NA NA NA NA NA NA 1978 2416 NA NA NA NA NA NA 876 1795 NA NA NA NA NA
1579388400.0 4003.0 NA 114 452 NA NA NA NA NA NA 371 563 NA NA NA NA NA NA 2027 2576 NA NA NA NA NA NA 859 1990 NA NA NA NA NA
1579388400.0 4006.0 62 152 497 NA NA NA NA NA 140 379 629 NA NA NA NA NA 1211 831 1951 NA NA NA NA NA 594 659 1893 NA NA NA NA NA
1579388400.0 4007.0 56 96 446 NA NA NA NA NA 118 372 566 NA NA NA NA NA 1201 377 1425 NA NA NA NA NA 687 481 1774 NA NA NA NA NA
1579388400.0 4008.0 51 0 0 NA NA NA NA NA 90 0 0 NA NA NA NA NA 688 196 1178 NA NA NA NA NA 490 251 1410 NA NA NA NA NA
1579388400.0 43.0 NA 116 462 0 NA NA NA NA NA 374 558 0 NA NA NA NA NA 2095 2967 483 NA NA NA NA NA 947 1895 517 NA NA NA NA
1579388400.0 44.0 NA 109 456 0 NA NA NA NA NA 370 562 0 NA NA NA NA NA 2019 2747 459 NA NA NA NA NA 879 1921 496 NA NA NA NA
1579388400.0 45.0 NA 114 460 0 NA NA NA NA NA 371 561 0 NA NA NA NA NA 2023 2838 456 NA NA NA NA NA 862 1922 504 NA NA NA NA
1579388400.0 5.1 319 0 NA NA NA NA NA NA 509 0 NA NA NA NA NA NA 1143 239 NA NA NA NA NA NA 1151 325 NA NA NA NA NA NA
1579388400.0 5.2 263 0 NA NA NA NA NA NA 508 0 NA NA NA NA NA NA 929 225 NA NA NA NA NA NA 1211 311 NA NA NA NA NA NA
1579388400.0 5.3 264 0 NA NA NA NA NA NA 501 0 NA NA NA NA NA NA 927 227 NA NA NA NA NA NA 1237 324 NA NA NA NA NA NA
1579388400.0 5.4 308 0 NA NA NA NA NA NA 502 0 NA NA NA NA NA NA 1031 232 NA NA NA NA NA NA 1157 303 NA NA NA NA NA NA
1579388400.0 5.5 312 0 NA NA NA NA NA NA 509 0 NA NA NA NA NA NA 1048 236 NA NA NA NA NA NA 1305 326 NA NA NA NA NA NA
1579388400.0 5.6 314 0 NA NA NA NA NA NA 509 0 NA NA NA NA NA NA 1108 242 NA NA NA NA NA NA 1332 319 NA NA NA NA NA NA
1579388400.0 5.7 310 0 NA NA NA NA NA NA 501 0 NA NA NA NA NA NA 1049 234 NA NA NA NA NA NA 1143 310 NA NA NA NA NA NA
1579388400.0 500199.0 184 NA NA NA NA NA NA NA 398 NA NA NA NA NA NA NA 2050 NA NA NA NA NA NA NA 1303 NA NA NA NA NA NA NA
1579388400.0 500200.0 NA 179 504 0 NA NA NA NA NA 422 614 0 NA NA NA NA NA 6751 2409 454 NA NA NA NA NA 3791 1841 510 NA NA NA NA
1579388400.0 500200.1 82 166 238 NA NA NA NA NA 159 393 360 NA NA NA NA NA 2738 980 1548 NA NA NA NA NA 985 773 1413 NA NA NA NA NA
1579388400.0 500202.0 NA 187 516 0 NA NA NA NA NA 399 637 0 NA NA NA NA NA 5852 2876 466 NA NA NA NA NA 4218 2622 505 NA NA NA NA
1579388400.0 500203.0 NA 182 508 0 NA NA NA NA NA 416 632 0 NA NA NA NA NA 6831 2350 459 NA NA NA NA NA 4014 1771 499 NA NA NA NA
1579388400.0 500204.0 NA 179 503 0 NA NA NA NA NA 409 641 0 NA NA NA NA NA 6222 2466 457 NA NA NA NA NA 3833 1990 514 NA NA NA NA
1579388400.0 500205.0 NA 183 509 0 NA NA NA NA NA 388 628 0 NA NA NA NA NA 5247 2378 459 NA NA NA NA NA 3750 2713 523 NA NA NA NA
1579388400.0 500206.0 NA 181 501 0 NA NA NA NA NA 420 617 0 NA NA NA NA NA 6550 2329 467 NA NA NA NA NA 3805 2033 533 NA NA NA NA
1579388400.0 500207.0 NA 169 493 0 NA NA NA NA NA 422 602 0 NA NA NA NA NA 6230 2202 442 NA NA NA NA NA 3499 2329 481 NA NA NA NA
1579388400.0 50200.0 NA 169 576 0 NA NA NA NA NA 383 710 0 NA NA NA NA NA 1411 2481 473 NA NA NA NA NA 856 2206 596 NA NA NA NA
1579388400.0 50202.0 NA 179 583 0 NA NA NA NA NA 375 741 0 NA NA NA NA NA 1532 3014 457 NA NA NA NA NA 1022 2626 496 NA NA NA NA
1579388400.0 50203.0 NA 174 581 0 NA NA NA NA NA 383 724 0 NA NA NA NA NA 1357 2603 452 NA NA NA NA NA 922 2370 492 NA NA NA NA
1579388400.0 50204.0 NA 178 587 0 NA NA NA NA NA 383 737 0 NA NA NA NA NA 1521 2885 470 NA NA NA NA NA 960 2974 551 NA NA NA NA
1579388400.0 50205.0 NA 172 579 0 NA NA NA NA NA 375 717 0 NA NA NA NA NA 1495 2730 460 NA NA NA NA NA 1001 2451 540 NA NA NA NA
1579388400.0 50206.0 NA 175 585 0 NA NA NA NA NA 375 735 0 NA NA NA NA NA 1343 2869 469 NA NA NA NA NA 970 2403 555 NA NA NA NA
1579388400.0 50207.0 NA 168 575 0 NA NA NA NA NA 374 726 0 NA NA NA NA NA 1327 2584 443 NA NA NA NA NA 899 2328 476 NA NA NA NA
1579388400.0 50208.0 NA 180 593 0 NA NA NA NA NA 383 771 0 NA NA NA NA NA 1439 3531 490 NA NA NA NA NA 944 2459 680 NA NA NA NA
1579388400.0 503.0 42 0 NA NA NA NA NA NA 78 0 NA NA NA NA NA NA 192 109 NA NA NA NA NA NA 362 196 NA NA NA NA NA NA
1579388400.0 504.0 42 0 NA NA NA NA NA NA 79 0 NA NA NA NA NA NA 174 104 NA NA NA NA NA NA 329 149 NA NA NA NA NA NA
1579388400.0 505.0 42 0 NA NA NA NA NA NA 79 0 NA NA NA NA NA NA 172 109 NA NA NA NA NA NA 283 197 NA NA NA NA NA NA
1579388400.0 506.0 39 0 NA NA NA NA NA NA 79 0 NA NA NA NA NA NA 154 104 NA NA NA NA NA NA 175 155 NA NA NA NA NA NA
1579388400.0 507.0 38 0 NA NA NA NA NA NA 78 0 NA NA NA NA NA NA 168 106 NA NA NA NA NA NA 217 152 NA NA NA NA NA NA
1579388400.0 508.0 35 0 NA NA NA NA NA NA 78 0 NA NA NA NA NA NA 144 103 NA NA NA NA NA NA 190 144 NA NA NA NA NA NA
1579388400.0 509.0 38 0 NA NA NA NA NA NA 77 0 NA NA NA NA NA NA 127 111 NA NA NA NA NA NA 310 372 NA NA NA NA NA NA
1579388400.0 510.0 36 0 NA NA NA NA NA NA 79 0 NA NA NA NA NA NA 232 104 NA NA NA NA NA NA 267 155 NA NA NA NA NA NA
1579388400.0 512.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 3934 NA NA NA NA NA NA NA 3584 NA NA NA NA NA NA NA
1579388400.0 513.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 652 NA NA NA NA NA NA NA 582 NA NA NA NA NA NA NA
1579388400.0 514.0 16 36 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 492 171 109 NA NA NA NA NA 1103 312 176 NA NA NA NA NA
1579388400.0 515.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 4042 NA NA NA NA NA NA NA 3875 NA NA NA NA NA NA NA
1579388400.0 516.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 726 NA NA NA NA NA NA NA 694 NA NA NA NA NA NA NA
1579388400.0 517.0 16 40 0 NA NA NA NA NA 56 84 0 NA NA NA NA NA 1401 161 96 NA NA NA NA NA 1472 301 140 NA NA NA NA NA
1579388400.0 518.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 4183 NA NA NA NA NA NA NA 4104 NA NA NA NA NA NA NA
1579388400.0 519.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 720 NA NA NA NA NA NA NA 664 NA NA NA NA NA NA NA
1579388400.0 520.0 16 37 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 1486 184 109 NA NA NA NA NA 1890 252 200 NA NA NA NA NA
1579388400.0 521.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 683 NA NA NA NA NA NA NA 658 NA NA NA NA NA NA NA
1579388400.0 522.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 3951 NA NA NA NA NA NA NA 3473 NA NA NA NA NA NA NA
1579388400.0 523.0 16 50 0 NA NA NA NA NA 56 96 0 NA NA NA NA NA 1042 189 105 NA NA NA NA NA 791 219 156 NA NA NA NA NA
1579388400.0 524.0 16 39 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 1508 164 110 NA NA NA NA NA 2092 224 199 NA NA NA NA NA
1579388400.0 525.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 665 NA NA NA NA NA NA NA 629 NA NA NA NA NA NA NA
1579388400.0 526.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 4577 NA NA NA NA NA NA NA 4533 NA NA NA NA NA NA NA
1579388400.0 527.0 16 39 0 NA NA NA NA NA 56 86 0 NA NA NA NA NA 1409 157 99 NA NA NA NA NA 1535 215 155 NA NA NA NA NA
1579388400.0 528.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 641 NA NA NA NA NA NA NA 573 NA NA NA NA NA NA NA
1579388400.0 529.0 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 3981 NA NA NA NA NA NA NA 3424 NA NA NA NA NA NA NA
1579388400.0 530.0 16 42 0 NA NA NA NA NA 56 86 0 NA NA NA NA NA 1485 164 105 NA NA NA NA NA 1997 203 161 NA NA NA NA NA
1579388400.0 531.0 48 0 NA NA NA NA NA NA 187 0 NA NA NA NA NA NA 183 96 NA NA NA NA NA NA 242 127 NA NA NA NA NA NA
1579388400.0 534.0 43 0 NA NA NA NA NA NA 92 0 NA NA NA NA NA NA 173 101 NA NA NA NA NA NA 306 159 NA NA NA NA NA NA
1579388400.0 541.0 42 0 NA NA NA NA NA NA 88 0 NA NA NA NA NA NA 148 104 NA NA NA NA NA NA 219 145 NA NA NA NA NA NA
1579388400.0 545.0 51 0 NA NA NA NA NA NA 90 0 NA NA NA NA NA NA 222 109 NA NA NA NA NA NA 265 201 NA NA NA NA NA NA
1579388400.0 551.0 16 39 0 NA NA NA NA NA 56 84 0 NA NA NA NA NA 1041 184 110 NA NA NA NA NA 915 200 211 NA NA NA NA NA
1579388400.0 552.0 16 41 0 NA NA NA NA NA 56 86 0 NA NA NA NA NA 1398 172 108 NA NA NA NA NA 1629 213 192 NA NA NA NA NA
1579388400.0 554.0 16 43 0 NA NA NA NA NA 56 85 0 NA NA NA NA NA 2295 173 94 NA NA NA NA NA 2378 228 135 NA NA NA NA NA
1579388400.0 555.0 16 40 0 NA NA NA NA NA 56 84 0 NA NA NA NA NA 1141 149 106 NA NA NA NA NA 1224 193 153 NA NA NA NA NA
1579388400.0 556.0 16 38 0 NA NA NA NA NA 56 86 0 NA NA NA NA NA 534 174 105 NA NA NA NA NA 1290 249 151 NA NA NA NA NA
1579388400.0 560.0 36 0 NA NA NA NA NA NA 79 0 NA NA NA NA NA NA 176 97 NA NA NA NA NA NA 457 131 NA NA NA NA NA NA
1579388400.0 561.0 36 0 NA NA NA NA NA NA 79 0 NA NA NA NA NA NA 164 104 NA NA NA NA NA NA 252 147 NA NA NA NA NA NA
1579388400.0 562.0 16 43 0 NA NA NA NA NA 56 86 0 NA NA NA NA NA 294 176 97 NA NA NA NA NA 660 212 130 NA NA NA NA NA
1579388400.0 6.0 NA 88 426 0 NA NA NA NA NA 363 536 0 NA NA NA NA NA 1481 1666 399 NA NA NA NA NA 602 1696 436 NA NA NA NA
1579388400.0 7.0 57 87 183 62 0 NA NA NA 111 358 252 101 0 NA NA NA 800 355 502 156 202 NA NA NA 471 322 627 224 299 NA NA NA
1579388400.0 7.1 54 80 176 56 0 NA NA NA 105 358 255 102 0 NA NA NA 1537 454 559 182 207 NA NA NA 963 557 989 358 303 NA NA NA
1579388400.0 7.2 58 178 242 57 0 NA NA NA 112 474 345 100 0 NA NA NA 849 1074 836 166 433 NA NA NA 480 1086 831 210 473 NA NA NA
1579388400.0 7.3 58 171 243 66 0 NA NA NA 115 474 345 113 0 NA NA NA 1311 1174 901 230 429 NA NA NA 876 1040 849 649 469 NA NA NA
1579388400.0 7.4 57 173 242 65 0 NA NA NA 112 466 370 112 0 NA NA NA 862 1153 854 387 437 NA NA NA 484 1321 923 487 476 NA NA NA
1579388400.0 8.0 NA 85 178 47 0 NA NA NA NA 369 255 86 0 NA NA NA NA 1578 612 122 197 NA NA NA NA 684 641 193 240 NA NA NA
1579388400.0 9.0 NA 120 466 0 NA NA NA NA NA 370 572 0 NA NA NA NA NA 2342 3473 472 NA NA NA NA NA 1059 1979 520 NA NA NA NA
